429	5	plants	NONE	?	?
429	6	plants	NONE	?	?
429	7	plants	DESTROY	?	-
429	8	plants	NONE	-	-
429	9	plants	NONE	-	-
429	10	plants	NONE	-	-
429	1	waste	NONE	-	-
429	2	waste	NONE	-	-
429	3	waste	NONE	-	-
429	4	waste	NONE	-	-
429	5	waste	NONE	-	-
429	6	waste	CREATE	-	?
429	7	waste	NONE	?	?
429	8	waste	NONE	?	?
429	9	waste	NONE	?	?
429	10	waste	NONE	?	?
429	1	gas-based form	NONE	-	-
429	2	gas-based form	NONE	-	-
429	3	gas-based form	NONE	-	-
429	4	gas-based form	NONE	-	-
429	5	gas-based form	NONE	-	-
429	6	gas-based form	NONE	-	-
429	7	gas-based form	NONE	-	-
429	8	gas-based form	NONE	-	-
429	9	gas-based form	NONE	-	-
429	10	gas-based form	NONE	-	-
460	1	living things ; remains of living things	NONE	?	?
460	2	living things ; remains of living things	DESTROY	?	-
460	3	living things ; remains of living things	NONE	-	-
460	4	living things ; remains of living things	CREATE	-	?
460	5	living things ; remains of living things	NONE	?	?
460	6	living things ; remains of living things	NONE	?	?
460	7	living things ; remains of living things	NONE	?	?
460	8	living things ; remains of living things	NONE	?	?
460	9	living things ; remains of living things	NONE	?	?
460	10	living things ; remains of living things	NONE	?	?
460	1	carbon	NONE	-	-
460	2	carbon	NONE	-	-
460	3	carbon	NONE	-	-
460	4	carbon	NONE	-	-
460	5	carbon	NONE	-	-
460	6	carbon	CREATE	-	?
460	7	carbon	NONE	?	?
460	8	carbon	NONE	?	?
460	9	carbon	NONE	?	?
460	10	carbon	NONE	?	?
460	1	carbon-based mixture	NONE	-	-
460	2	carbon-based mixture	NONE	-	-
460	3	carbon-based mixture	NONE	-	-
460	4	carbon-based mixture	NONE	-	-
460	5	carbon-based mixture	NONE	-	-
460	6	carbon-based mixture	NONE	-	-
460	7	carbon-based mixture	NONE	-	-
460	8	carbon-based mixture	NONE	-	-
460	9	carbon-based mixture	NONE	-	-
460	10	carbon-based mixture	NONE	-	-
460	1	fossil fuel	NONE	?	?
460	2	fossil fuel	NONE	?	?
460	3	fossil fuel	NONE	?	?
460	4	fossil fuel	NONE	?	?
460	5	fossil fuel	NONE	?	?
460	6	fossil fuel	NONE	?	?
460	7	fossil fuel	NONE	?	?
460	8	fossil fuel	DESTROY	?	-
460	9	fossil fuel	NONE	-	-
460	10	fossil fuel	NONE	-	-
460	1	energy	NONE	-	-
460	2	energy	NONE	-	-
460	3	energy	NONE	-	-
460	4	energy	NONE	-	-
460	5	energy	NONE	-	-
460	6	energy	NONE	-	-
460	7	energy	NONE	-	-
460	8	energy	NONE	-	-
460	9	energy	CREATE	-	surface
460	10	energy	DESTROY	surface	-
460	1	power	NONE	-	-
460	2	power	NONE	-	-
460	3	power	NONE	-	-
460	4	power	NONE	-	-
460	5	power	NONE	-	-
460	6	power	NONE	-	-
460	7	power	NONE	-	-
460	8	power	NONE	-	-
460	9	power	NONE	-	-
460	10	power	CREATE	-	surface
463	1	raindrops	MOVE	thunderstorm	thunderstorm
463	2	raindrops	MOVE	thunderstorm	dust
463	3	raindrops	DESTROY	dust	-
463	4	raindrops	NONE	-	-
463	5	raindrops	NONE	-	-
463	1	ice particle	NONE	-	-
463	2	ice particle	NONE	-	-
463	3	ice particle	NONE	-	-
463	4	ice particle	NONE	-	-
463	5	ice particle	NONE	-	-
463	1	hailstone	NONE	-	-
463	2	hailstone	NONE	-	-
463	3	hailstone	NONE	-	-
463	4	hailstone	NONE	-	-
463	5	hailstone	CREATE	-	earth
465	1	water	MOVE	?	wind
465	2	water	NONE	wind	wind
465	3	water	NONE	wind	wind
465	4	water	DESTROY	wind	-
465	5	water	NONE	-	-
465	6	water	NONE	-	-
465	7	water	NONE	-	-
465	1	hail	NONE	-	-
465	2	hail	NONE	-	-
465	3	hail	NONE	-	-
465	4	hail	NONE	-	-
465	5	hail	NONE	-	-
465	6	hail	NONE	-	-
465	7	hail	CREATE	-	ground
502	1	diesel	MOVE	chamber	combustion
502	2	diesel	NONE	combustion	combustion
502	3	diesel	NONE	combustion	combustion
502	4	diesel	NONE	combustion	combustion
502	5	diesel	NONE	combustion	combustion
502	1	petrol	MOVE	chamber	combustion
502	2	petrol	NONE	combustion	combustion
502	3	petrol	NONE	combustion	combustion
502	4	petrol	NONE	combustion	combustion
502	5	petrol	NONE	combustion	combustion
502	1	energy	CREATE	-	combustion
502	2	energy	MOVE	combustion	piston
502	3	energy	NONE	piston	piston
502	4	energy	NONE	piston	piston
502	5	energy	NONE	piston	piston
502	1	pistons	NONE	-	-
502	2	pistons	NONE	-	-
502	3	pistons	NONE	-	-
502	4	pistons	NONE	-	-
502	5	pistons	NONE	-	-
502	1	piston motion	NONE	?	?
502	2	piston motion	NONE	?	?
502	3	piston motion	DESTROY	?	-
502	4	piston motion	NONE	-	-
502	5	piston motion	NONE	-	-
502	1	rotary motion	NONE	-	-
502	2	rotary motion	NONE	-	-
502	3	rotary motion	CREATE	-	crankshaft and axle
502	4	rotary motion	NONE	crankshaft and axle	crankshaft and axle
502	5	rotary motion	NONE	crankshaft and axle	crankshaft and axle
502	1	car	NONE	-	-
502	2	car	NONE	-	-
502	3	car	NONE	-	-
502	4	car	NONE	-	-
502	5	car	CREATE	-	?
503	1	car	NONE	-	-
503	2	car	NONE	-	-
503	3	car	NONE	-	-
503	4	car	NONE	-	-
503	5	car	NONE	-	-
503	6	car	NONE	-	-
503	7	car	NONE	-	-
503	8	car	NONE	-	-
503	9	car	NONE	-	-
503	1	gasoline;gas	NONE	-	-
503	2	gasoline;gas	NONE	-	-
503	3	gasoline;gas	NONE	-	-
503	4	gasoline;gas	NONE	-	-
503	5	gasoline;gas	NONE	-	-
503	6	gasoline;gas	NONE	-	-
503	7	gasoline;gas	NONE	-	-
503	8	gasoline;gas	NONE	-	-
503	9	gasoline;gas	NONE	-	-
503	1	battery	NONE	-	-
503	2	battery	NONE	-	-
503	3	battery	NONE	-	-
503	4	battery	NONE	-	-
503	5	battery	NONE	-	-
503	6	battery	NONE	-	-
503	7	battery	NONE	-	-
503	8	battery	NONE	-	-
503	9	battery	NONE	-	-
503	1	spark	NONE	-	-
503	2	spark	NONE	-	-
503	3	spark	CREATE	-	car
503	4	spark	NONE	car	car
503	5	spark	NONE	car	car
503	6	spark	NONE	car	car
503	7	spark	NONE	car	car
503	8	spark	NONE	car	car
503	9	spark	NONE	car	car
503	1	piston	NONE	-	-
503	2	piston	NONE	-	-
503	3	piston	NONE	-	-
503	4	piston	NONE	-	-
503	5	piston	NONE	-	-
503	6	piston	NONE	-	-
503	7	piston	NONE	-	-
503	8	piston	NONE	-	-
503	9	piston	NONE	-	-
503	1	crankshaft	NONE	-	-
503	2	crankshaft	NONE	-	-
503	3	crankshaft	NONE	-	-
503	4	crankshaft	NONE	-	-
503	5	crankshaft	NONE	-	-
503	6	crankshaft	NONE	-	-
503	7	crankshaft	NONE	-	-
503	8	crankshaft	NONE	-	-
503	9	crankshaft	NONE	-	-
503	1	wheel	NONE	-	-
503	2	wheel	NONE	-	-
503	3	wheel	NONE	-	-
503	4	wheel	NONE	-	-
503	5	wheel	NONE	-	-
503	6	wheel	NONE	-	-
503	7	wheel	NONE	-	-
503	8	wheel	NONE	-	-
503	9	wheel	NONE	-	-
533	1	seed	MOVE	adult	adult tree
533	2	seed	MOVE	adult tree	tree
533	3	seed	NONE	tree	tree
533	4	seed	NONE	tree	tree
533	5	seed	NONE	tree	tree
533	6	seed	NONE	tree	tree
533	7	seed	NONE	tree	tree
533	1	sprouts	NONE	-	-
533	2	sprouts	CREATE	-	tree
533	3	sprouts	NONE	tree	tree
533	4	sprouts	NONE	tree	tree
533	5	sprouts	NONE	tree	tree
533	6	sprouts	NONE	tree	tree
533	7	sprouts	NONE	tree	tree
533	1	seedling	NONE	-	-
533	2	seedling	NONE	-	-
533	3	seedling	CREATE	-	tree
533	4	seedling	NONE	tree	tree
533	5	seedling	NONE	tree	tree
533	6	seedling	NONE	tree	tree
533	7	seedling	NONE	tree	tree
533	1	sapling	NONE	-	-
533	2	sapling	NONE	-	-
533	3	sapling	NONE	-	-
533	4	sapling	CREATE	-	tree
533	5	sapling	NONE	tree	tree
533	6	sapling	NONE	tree	tree
533	7	sapling	NONE	tree	tree
533	1	tree	NONE	-	-
533	2	tree	NONE	-	-
533	3	tree	NONE	-	-
533	4	tree	CREATE	-	?
533	5	tree	NONE	?	?
533	6	tree	NONE	?	?
533	7	tree	DESTROY	?	-
534	1	seed	NONE	?	?
534	2	seed	DESTROY	?	-
534	3	seed	NONE	-	-
534	4	seed	NONE	-	-
534	5	seed	NONE	-	-
534	6	seed	NONE	-	-
534	7	seed	NONE	-	-
534	1	small tree ; tree	NONE	-	-
534	2	small tree ; tree	CREATE	-	?
534	3	small tree ; tree	NONE	?	?
534	4	small tree ; tree	NONE	?	?
534	5	small tree ; tree	NONE	?	?
534	6	small tree ; tree	NONE	?	?
534	7	small tree ; tree	NONE	?	?
534	1	fruit	NONE	-	-
534	2	fruit	NONE	-	-
534	3	fruit	NONE	-	-
534	4	fruit	CREATE	-	tree
534	5	fruit	NONE	tree	tree
534	6	fruit	NONE	tree	tree
534	7	fruit	NONE	tree	tree
534	1	flowers	NONE	-	-
534	2	flowers	NONE	-	-
534	3	flowers	NONE	-	-
534	4	flowers	NONE	-	-
534	5	flowers	CREATE	-	tree
534	6	flowers	NONE	tree	tree
534	7	flowers	NONE	tree	tree
582	1	warm, moist air	NONE	-	-
582	2	warm, moist air	NONE	-	-
582	3	warm, moist air	NONE	-	-
582	4	warm, moist air	NONE	-	-
582	5	warm, moist air	NONE	-	-
582	6	warm, moist air	NONE	-	-
582	7	warm, moist air	NONE	-	-
582	8	warm, moist air	NONE	-	-
582	1	cool, dry air	NONE	-	-
582	2	cool, dry air	NONE	-	-
582	3	cool, dry air	NONE	-	-
582	4	cool, dry air	NONE	-	-
582	5	cool, dry air	NONE	-	-
582	6	cool, dry air	NONE	-	-
582	7	cool, dry air	NONE	-	-
582	8	cool, dry air	NONE	-	-
582	1	air masses ; masses	NONE	-	-
582	2	air masses ; masses	NONE	-	-
582	3	air masses ; masses	NONE	-	-
582	4	air masses ; masses	NONE	-	-
582	5	air masses ; masses	NONE	-	-
582	6	air masses ; masses	NONE	-	-
582	7	air masses ; masses	NONE	-	-
582	8	air masses ; masses	NONE	-	-
582	1	wind	NONE	-	-
582	2	wind	NONE	-	-
582	3	wind	NONE	-	-
582	4	wind	NONE	-	-
582	5	wind	NONE	-	-
582	6	wind	NONE	-	-
582	7	wind	CREATE	-	updraft
582	8	wind	NONE	updraft	updraft
582	1	updraft	NONE	-	-
582	2	updraft	NONE	-	-
582	3	updraft	NONE	-	-
582	4	updraft	NONE	-	-
582	5	updraft	NONE	-	-
582	6	updraft	CREATE	-	?
582	7	updraft	NONE	?	?
582	8	updraft	NONE	?	?
582	1	circular patterns	NONE	-	-
582	2	circular patterns	NONE	-	-
582	3	circular patterns	NONE	-	-
582	4	circular patterns	NONE	-	-
582	5	circular patterns	NONE	-	-
582	6	circular patterns	NONE	-	-
582	7	circular patterns	CREATE	-	updraft
582	8	circular patterns	NONE	updraft	updraft
582	1	tornado	NONE	-	-
582	2	tornado	NONE	-	-
582	3	tornado	NONE	-	-
582	4	tornado	NONE	-	-
582	5	tornado	NONE	-	-
582	6	tornado	NONE	-	-
582	7	tornado	NONE	-	-
582	8	tornado	CREATE	-	updraft
583	1	warm, humd low-presure air	NONE	-	-
583	2	warm, humd low-presure air	NONE	-	-
583	3	warm, humd low-presure air	NONE	-	-
583	4	warm, humd low-presure air	NONE	-	-
583	5	warm, humd low-presure air	NONE	-	-
583	6	warm, humd low-presure air	NONE	-	-
583	1	updraft	NONE	-	-
583	2	updraft	CREATE	-	?
583	3	updraft	NONE	?	?
583	4	updraft	NONE	?	?
583	5	updraft	NONE	?	?
583	6	updraft	NONE	?	?
583	1	dry, cold high-pressure air	NONE	-	-
583	2	dry, cold high-pressure air	NONE	-	-
583	3	dry, cold high-pressure air	NONE	-	-
583	4	dry, cold high-pressure air	NONE	-	-
583	5	dry, cold high-pressure air	NONE	-	-
583	6	dry, cold high-pressure air	NONE	-	-
583	1	rotation	NONE	-	-
583	2	rotation	NONE	-	-
583	3	rotation	NONE	-	-
583	4	rotation	CREATE	-	?
583	5	rotation	NONE	?	?
583	6	rotation	NONE	?	?
583	1	funnel; tornado	NONE	-	-
583	2	funnel; tornado	NONE	-	-
583	3	funnel; tornado	NONE	-	-
583	4	funnel; tornado	NONE	-	-
583	5	funnel; tornado	CREATE	-	?
583	6	funnel; tornado	NONE	?	?
600	1	air	NONE	car	car
600	2	air	DESTROY	car	-
600	3	air	NONE	-	-
600	4	air	NONE	-	-
600	5	air	NONE	-	-
600	6	air	NONE	-	-
600	1	petrol; fuel	DESTROY	car	-
600	2	petrol; fuel	NONE	-	-
600	3	petrol; fuel	NONE	-	-
600	4	petrol; fuel	NONE	-	-
600	5	petrol; fuel	NONE	-	-
